Date,Close,Adj Close
2020-06-04,311.3599853515625,285.47955322265625
2020-06-05,319.3399963378906,292.79620361328125
2020-06-08,323.20001220703125,296.33544921875
2020-06-09,320.7900085449219,294.1258239746094
2020-06-10,319.0,292.48455810546875
2020-06-11,300.6099853515625,275.6231384277344
2020-06-12,304.2099914550781,278.9238586425781
2020-06-15,307.04998779296875,281.5277099609375
2020-06-16,312.9599914550781,286.9465637207031
2020-06-17,311.6600036621094,285.754638671875
2020-06-18,311.7799987792969,285.8646545410156
2020-06-19,308.6400146484375,284.23095703125
2020-06-22,310.6199951171875,286.0543212890625
2020-06-23,312.04998779296875,287.3712463378906
2020-06-24,304.0899963378906,280.040771484375
2020-06-25,307.3500061035156,283.0429992675781
2020-06-26,300.04998779296875,276.32025146484375
2020-06-29,304.4599914550781,280.3815612792969
2020-06-30,308.3599853515625,283.9731140136719
2020-07-01,310.5199890136719,285.9622802734375
2020-07-02,312.2300109863281,287.53704833984375
2020-07-06,317.04998779296875,291.975830078125
2020-07-07,313.7799987792969,288.96435546875
2020-07-08,316.17999267578125,291.17462158203125
2020-07-09,314.3800048828125,289.5169982910156
2020-07-10,317.5899963378906,292.47314453125
2020-07-13,314.8399963378906,289.94061279296875
2020-07-14,318.9200134277344,293.6979064941406
2020-07-15,321.8500061035156,296.3961486816406
2020-07-16,320.7900085449219,295.4201354980469
2020-07-17,321.7200012207031,296.27655029296875
2020-07-20,324.32000732421875,298.6708679199219
2020-07-21,325.010009765625,299.3062744140625
2020-07-22,326.8599853515625,301.01007080078125
2020-07-23,322.9599914550781,297.4184265136719
2020-07-24,320.8800048828125,295.5029602050781
2020-07-27,323.2200012207031,297.6579284667969
2020-07-28,321.1700134277344,295.77001953125
2020-07-29,325.1199951171875,299.4075927734375
2020-07-30,323.9599914550781,298.33935546875
2020-07-31,326.5199890136719,300.6968078613281
2020-08-03,328.7900085449219,302.787353515625
2020-08-04,330.05999755859375,303.9569091796875
2020-08-05,332.1099853515625,305.8447570800781
2020-08-06,334.3299865722656,307.88922119140625
2020-08-07,334.57000732421875,308.1102600097656
2020-08-10,335.57000732421875,309.03125
2020-08-11,332.79998779296875,306.480224609375
2020-08-12,337.44000244140625,310.75323486328125
2020-08-13,336.8299865722656,310.1914367675781
2020-08-14,336.8399963378906,310.20068359375
2020-08-17,337.9100036621094,311.1861572265625
2020-08-18,338.6400146484375,311.85833740234375
2020-08-19,337.2300109863281,310.5598449707031
2020-08-20,338.2799987792969,311.52685546875
2020-08-21,339.4800109863281,312.6319885253906
2020-08-24,342.9200134277344,315.7999267578125
2020-08-25,344.1199951171875,316.9049377441406
2020-08-26,347.57000732421875,320.08221435546875
2020-08-27,348.3299865722656,320.7820739746094
2020-08-28,350.5799865722656,322.85406494140625
2020-08-31,349.30999755859375,321.6844787597656
2020-09-01,352.6000061035156,324.7143249511719
2020-09-02,357.70001220703125,329.4110412597656
2020-09-03,345.3900146484375,318.0745544433594
2020-09-04,342.57000732421875,315.4775695800781
2020-09-08,333.2099914550781,306.8577575683594
2020-09-09,339.7900085449219,312.9173583984375
2020-09-10,333.8900146484375,307.4840393066406
2020-09-11,334.05999755859375,307.64056396484375
2020-09-14,338.4599914550781,311.69256591796875
2020-09-15,340.1700134277344,313.2673645019531
2020-09-16,338.82000732421875,312.024169921875
2020-09-17,335.8399963378906,309.2798156738281
2020-09-18,330.6499938964844,305.7191467285156
2020-09-21,326.9700012207031,302.3166198730469
2020-09-22,330.29998779296875,305.39556884765625
2020-09-23,322.6400146484375,298.31317138671875
2020-09-24,323.5,299.10821533203125
2020-09-25,328.7300109863281,303.9439392089844
2020-09-28,334.19000244140625,308.99224853515625
2020-09-29,332.3699951171875,307.30950927734375
2020-09-30,334.8900146484375,309.639404296875
2020-10-01,337.0400085449219,311.62738037109375
2020-10-02,333.8399963378906,308.6685791015625
2020-10-05,339.760009765625,314.1423034667969
2020-10-06,334.92999267578125,309.6763916015625
2020-10-07,340.760009765625,315.06689453125
2020-10-08,343.7799987792969,317.859130859375
2020-10-09,346.8500061035156,320.6977233886719
2020-10-12,352.42999267578125,325.85687255859375
2020-10-13,350.1300048828125,323.7303466796875
2020-10-14,347.92999267578125,321.6962585449219
2020-10-15,347.5,321.2986755371094
2020-10-16,347.2900085449219,321.1045227050781
2020-10-19,342.010009765625,316.2226257324219
2020-10-20,343.3800048828125,317.4892578125
2020-10-21,342.7300109863281,316.8883361816406
2020-10-22,344.6099853515625,318.6266784667969
2020-10-23,345.7799987792969,319.7083740234375
2020-10-26,339.3900146484375,313.8002014160156
2020-10-27,338.2200012207031,312.7184143066406
2020-10-28,326.6600036621094,302.0301208496094
2020-10-29,329.9800109863281,305.099609375
2020-10-30,326.5400085449219,301.91912841796875
2020-11-02,330.20001220703125,305.3031311035156
2020-11-03,336.0299987792969,310.6934814453125
2020-11-04,343.5400085449219,317.63726806640625
2020-11-05,350.239990234375,323.8321228027344
2020-11-06,350.1600036621094,323.7581481933594
2020-11-09,354.55999755859375,327.8263854980469
2020-11-10,354.0400085449219,327.3455810546875
2020-11-11,356.6700134277344,329.77728271484375
2020-11-12,353.2099914550781,326.578125
2020-11-13,358.1000061035156,331.0994567871094
2020-11-16,362.57000732421875,335.23236083984375
2020-11-17,360.6199951171875,333.4294738769531
2020-11-18,356.2799987792969,329.41668701171875
2020-11-19,357.7799987792969,330.8035888671875
2020-11-20,355.3299865722656,328.538330078125
2020-11-23,357.4599914550781,330.5076599121094
2020-11-24,363.2200012207031,335.83343505859375
2020-11-25,362.6600036621094,335.315673828125
2020-11-27,363.6700134277344,336.24951171875
2020-11-30,362.05999755859375,334.7608337402344
2020-12-01,366.0199890136719,338.42230224609375
2020-12-02,366.7900085449219,339.13421630859375
2020-12-03,366.69000244140625,339.0418395996094
2020-12-04,369.8500061035156,341.9635009765625
2020-12-07,369.0899963378906,341.26080322265625
2020-12-08,370.1700134277344,342.2594299316406
2020-12-09,366.8500061035156,339.1897277832031
2020-12-10,366.7300109863281,339.0787048339844
2020-12-11,366.29998779296875,338.6811218261719
2020-12-14,364.6600036621094,337.16485595703125
2020-12-15,369.5899963378906,341.7231140136719
2020-12-16,370.1700134277344,342.2594299316406
2020-12-17,372.239990234375,344.1732482910156
2020-12-18,369.17999267578125,342.7991027832031
2020-12-21,367.8599853515625,341.57342529296875
2020-12-22,367.239990234375,340.9976501464844
2020-12-23,367.57000732421875,341.30413818359375
2020-12-24,369.0,342.63189697265625
2020-12-28,372.1700134277344,345.575439453125
2020-12-29,371.4599914550781,344.9161071777344
2020-12-30,371.989990234375,345.40826416015625
2020-12-31,373.8800048828125,347.1632385253906
2021-01-04,368.7900085449219,342.43695068359375
2021-01-05,371.3299865722656,344.79534912109375
2021-01-06,373.54998779296875,346.8567810058594
2021-01-07,379.1000061035156,352.0101623535156
2021-01-08,381.260009765625,354.0158386230469
2021-01-11,378.69000244140625,351.6295166015625
2021-01-12,378.7699890136719,351.7037658691406
2021-01-13,379.7900085449219,352.65087890625
2021-01-14,378.4599914550781,351.4158630371094
2021-01-15,375.70001220703125,348.8531799316406
2021-01-19,378.6499938964844,351.5923156738281
2021-01-20,383.8900146484375,356.45794677734375
2021-01-21,384.239990234375,356.7828369140625
2021-01-22,382.8800048828125,355.5201416015625
2021-01-25,384.3900146484375,356.9222106933594
2021-01-26,383.7900085449219,356.3650207519531
2021-01-27,374.4100036621094,347.6553039550781
2021-01-28,377.6300048828125,350.645263671875
2021-01-29,370.07000732421875,343.62548828125
2021-02-01,376.2300109863281,349.3453063964844
2021-02-02,381.54998779296875,354.2850341796875
2021-02-03,381.8500061035156,354.5636291503906
2021-02-04,386.19000244140625,358.59356689453125
2021-02-05,387.7099914550781,360.0049743652344
2021-02-08,390.510009765625,362.6048889160156
2021-02-09,390.25,362.3633728027344
2021-02-10,390.0799865722656,362.20556640625
2021-02-11,390.7099914550781,362.7905578613281
2021-02-12,392.6400146484375,364.582763671875
2021-02-16,392.29998779296875,364.26690673828125
2021-02-17,392.3900146484375,364.3505859375
2021-02-18,390.7200012207031,362.7998962402344
2021-02-19,390.0299987792969,362.1591796875
2021-02-22,387.0299987792969,359.3734436035156
2021-02-23,387.5,359.8099365234375
2021-02-24,391.7699890136719,363.77484130859375
2021-02-25,382.3299865722656,355.0094299316406
2021-02-26,380.3599853515625,353.1800842285156
2021-03-01,389.5799865722656,361.74139404296875
2021-03-02,386.5400085449219,358.9185791015625
2021-03-03,381.4200134277344,354.1644287109375
2021-03-04,376.70001220703125,349.78167724609375
2021-03-05,383.6300048828125,356.216552734375
2021-03-08,381.7200012207031,354.44305419921875
2021-03-09,387.1700134277344,359.5035400390625
2021-03-10,389.5799865722656,361.74139404296875
2021-03-11,393.5299987792969,365.4090576171875
2021-03-12,394.05999755859375,365.90118408203125
2021-03-15,396.4100036621094,368.0832214355469
2021-03-16,395.9100036621094,367.6189880371094
2021-03-17,397.260009765625,368.87249755859375
2021-03-18,391.4800109863281,363.505615234375
2021-03-19,389.4800109863281,362.83294677734375
2021-03-22,392.5899963378906,365.7301330566406
2021-03-23,389.5,362.8515319824219
2021-03-24,387.5199890136719,361.007080078125
2021-03-25,389.70001220703125,363.0378723144531
2021-03-26,395.9800109863281,368.8882751464844
2021-03-29,395.7799987792969,368.7019348144531
2021-03-30,394.7300109863281,367.7237548828125
2021-03-31,396.3299865722656,369.2142333984375
2021-04-01,400.6099853515625,373.2013854980469
2021-04-05,406.3599853515625,378.55804443359375
2021-04-06,406.1199951171875,378.33453369140625
2021-04-07,406.5899963378906,378.7723388671875
2021-04-08,408.5199890136719,380.5703125
2021-04-09,411.489990234375,383.3370666503906
2021-04-12,411.6400146484375,383.47686767578125
2021-04-13,412.8599853515625,384.6134033203125
2021-04-14,411.45001220703125,383.2998352050781
2021-04-15,415.8699951171875,387.4173889160156
2021-04-16,417.260009765625,388.7123107910156
2021-04-19,415.2099914550781,386.8025817871094
2021-04-20,412.1700134277344,383.97052001953125
2021-04-21,416.07000732421875,387.60369873046875
2021-04-22,412.2699890136719,384.063720703125
2021-04-23,416.739990234375,388.2279052734375
2021-04-26,417.6099853515625,389.038330078125
2021-04-27,417.5199890136719,388.95452880859375
2021-04-28,417.3999938964844,388.84271240234375
2021-04-29,420.05999755859375,391.3207092285156
2021-04-30,417.29998779296875,388.7495422363281
2021-05-03,418.20001220703125,389.5880432128906
2021-05-04,415.6199951171875,387.18450927734375
2021-05-05,415.75,387.3056335449219
2021-05-06,419.07000732421875,390.3984375
2021-05-07,422.1199951171875,393.23974609375
2021-05-10,417.94000244140625,389.3457946777344
2021-05-11,414.2099914550781,385.87103271484375
2021-05-12,405.4100036621094,377.6730651855469
2021-05-13,410.2799987792969,382.2098693847656
2021-05-14,416.5799865722656,388.078857421875
2021-05-17,415.5199890136719,387.0914001464844
2021-05-18,411.94000244140625,383.75634765625
2021-05-19,410.8599853515625,382.7501220703125
2021-05-20,415.2799987792969,386.86773681640625
2021-05-21,414.94000244140625,386.5509948730469
2021-05-24,419.1700134277344,390.49169921875
2021-05-25,418.239990234375,389.6252136230469
2021-05-26,419.07000732421875,390.3984375
2021-05-27,419.2900085449219,390.6033630371094
2021-05-28,420.0400085449219,391.3020935058594
2021-06-01,419.6700134277344,390.9574279785156
2021-06-02,420.3299865722656,391.5722961425781
2021-06-03,418.7699890136719,390.11895751953125
2021-06-04,422.6000061035156,393.68701171875
2021-06-07,422.19000244140625,393.3050537109375
2021-06-08,422.2799987792969,393.3888854980469
2021-06-09,421.6499938964844,392.8019714355469
2021-06-10,423.6099853515625,394.62786865234375
2021-06-11,424.30999755859375,395.280029296875
2021-06-14,425.260009765625,396.1650695800781
2021-06-15,424.4800109863281,395.4382629394531
2021-06-16,422.1099853515625,393.2304992675781
2021-06-17,421.9700012207031,393.1000671386719
2021-06-18,414.9200134277344,387.7969970703125
2021-06-21,420.8599853515625,393.34869384765625
2021-06-22,423.1099853515625,395.4516296386719
2021-06-23,422.6000061035156,394.97491455078125
2021-06-24,425.1000061035156,397.31146240234375
2021-06-25,426.6099853515625,398.7227478027344
2021-06-28,427.4700012207031,399.5266418457031
2021-06-29,427.70001220703125,399.7416076660156
2021-06-30,428.05999755859375,400.0780334472656
2021-07-01,430.42999267578125,402.29315185546875
2021-07-02,433.7200012207031,405.36810302734375
2021-07-06,432.92999267578125,404.6296691894531
2021-07-07,434.4599914550781,406.0596008300781
2021-07-08,430.9200134277344,402.75103759765625
2021-07-09,435.5199890136719,407.0503845214844
2021-07-12,437.0799865722656,408.5083312988281
2021-07-13,435.5899963378906,407.11578369140625
2021-07-14,436.239990234375,407.7232971191406
2021-07-15,434.75,406.3306884765625
2021-07-16,431.3399963378906,403.1435852050781
2021-07-19,424.9700012207031,397.1900329589844
2021-07-20,431.05999755859375,402.8818664550781
2021-07-21,434.54998779296875,406.14385986328125
2021-07-22,435.4599914550781,406.99432373046875
2021-07-23,439.94000244140625,411.18145751953125
2021-07-26,441.0199890136719,412.19085693359375
2021-07-27,439.010009765625,410.3122253417969
2021-07-28,438.8299865722656,410.1440124511719
2021-07-29,440.6499938964844,411.84503173828125
2021-07-30,438.510009765625,409.8449401855469
2021-08-02,437.5899963378906,408.9851379394531
2021-08-03,441.1499938964844,412.31231689453125
2021-08-04,438.9800109863281,410.2841796875
2021-08-05,441.760009765625,412.8824462890625
2021-08-06,442.489990234375,413.5647277832031
2021-08-09,442.1300048828125,413.2283020019531
2021-08-10,442.67999267578125,413.74237060546875
2021-08-11,443.7799987792969,414.7704162597656
2021-08-12,445.1099853515625,416.01348876953125
2021-08-13,445.9200134277344,416.7706298828125
2021-08-16,446.9700012207031,417.751953125
2021-08-17,444.0400085449219,415.0134582519531
2021-08-18,439.17999267578125,410.4710998535156
2021-08-19,439.8599853515625,411.1066589355469
2021-08-20,443.3599853515625,414.3778991699219
2021-08-23,447.260009765625,418.02301025390625
2021-08-24,447.9700012207031,418.6865234375
2021-08-25,448.9100036621094,419.56500244140625
2021-08-26,446.260009765625,417.08831787109375
2021-08-27,450.25,420.8175048828125
2021-08-30,452.2300109863281,422.6680603027344
2021-08-31,451.55999755859375,422.0418395996094
2021-09-01,451.79998779296875,422.26617431640625
2021-09-02,453.19000244140625,423.5652160644531
2021-09-03,453.0799865722656,423.4625244140625
2021-09-07,451.4599914550781,421.9484558105469
2021-09-08,450.9100036621094,421.4343566894531
2021-09-09,448.9800109863281,419.6304931640625
2021-09-10,445.44000244140625,416.3218688964844
2021-09-13,446.5799865722656,417.3873291015625
2021-09-14,444.1700134277344,415.1348876953125
2021-09-15,447.8800048828125,418.60235595703125
2021-09-16,447.1700134277344,417.9388427734375
2021-09-17,441.3999938964844,413.8675842285156
2021-09-20,434.0400085449219,406.966796875
2021-09-21,433.6300048828125,406.5823669433594
2021-09-22,437.8599853515625,410.5484619140625
2021-09-23,443.17999267578125,415.53668212890625
2021-09-24,443.9100036621094,416.22119140625
2021-09-27,442.6400146484375,415.0303649902344
2021-09-28,433.7200012207031,406.6667785644531
2021-09-29,434.45001220703125,407.3511047363281
2021-09-30,429.1400146484375,402.3724670410156
2021-10-01,434.239990234375,407.1542663574219
2021-10-04,428.6400146484375,401.9035339355469
2021-10-05,433.1000061035156,406.08538818359375
2021-10-06,434.8999938964844,407.7731018066406
2021-10-07,438.6600036621094,411.2986145019531
2021-10-08,437.8599853515625,410.5484619140625
2021-10-11,434.69000244140625,407.576171875
2021-10-12,433.6199951171875,406.572998046875
2021-10-13,435.17999267578125,408.03558349609375
2021-10-14,442.5,414.89898681640625
2021-10-15,445.8699951171875,418.0588684082031
2021-10-18,447.19000244140625,419.2964782714844
2021-10-19,450.6400146484375,422.53131103515625
2021-10-20,452.4100036621094,424.1909484863281
2021-10-21,453.5899963378906,425.29730224609375
2021-10-22,453.1199951171875,424.856689453125
2021-10-25,455.54998779296875,427.1350402832031
2021-10-26,455.9599914550781,427.5195007324219
2021-10-27,453.94000244140625,425.6254577636719
2021-10-28,458.32000732421875,429.7322998046875
2021-10-29,459.25,430.604248046875
2021-11-01,460.0400085449219,431.344970703125
2021-11-02,461.8999938964844,433.0890197753906
2021-11-03,464.7200012207031,435.7331237792969
2021-11-04,466.9100036621094,437.7864990234375
2021-11-05,468.5299987792969,439.3053894042969
2021-11-08,468.92999267578125,439.68048095703125
2021-11-09,467.3800048828125,438.2270812988281
2021-11-10,463.6199951171875,434.7018127441406
2021-11-11,463.7699890136719,434.8423156738281
2021-11-12,467.2699890136719,438.1239929199219
2021-11-15,467.42999267578125,438.2740173339844
2021-11-16,469.2799987792969,440.0086364746094
2021-11-17,468.1400146484375,438.93975830078125
2021-11-18,469.7300109863281,440.4305725097656
2021-11-19,468.8900146484375,439.64300537109375
2021-11-22,467.57000732421875,438.4052429199219
2021-11-23,468.19000244140625,438.98663330078125
2021-11-24,469.44000244140625,440.15863037109375
2021-11-26,458.9700012207031,430.3418273925781
2021-11-29,464.6000061035156,435.6205749511719
2021-11-30,455.55999755859375,427.1444091796875
2021-12-01,450.5,422.40008544921875
2021-12-02,457.3999938964844,428.86968994140625
2021-12-03,453.4200134277344,425.1379699707031
2021-12-06,458.7900085449219,430.1729431152344
2021-12-07,468.2799987792969,439.07110595703125
2021-12-08,469.5199890136719,440.2336730957031
2021-12-09,466.3500061035156,437.2613220214844
2021-12-10,470.739990234375,441.3775634765625
2021-12-13,466.57000732421875,437.46771240234375
2021-12-14,463.3599853515625,434.4578857421875
2021-12-15,470.6000061035156,441.2463684082031
2021-12-16,466.45001220703125,437.3551940917969
2021-12-17,459.8699951171875,432.70050048828125
2021-12-20,454.9800109863281,428.0993957519531
2021-12-21,463.05999755859375,435.7019348144531
2021-12-22,467.69000244140625,440.0585021972656
2021-12-23,470.6000061035156,442.7965393066406
2021-12-27,477.260009765625,449.0630187988281
2021-12-28,476.8699951171875,448.6960754394531
2021-12-29,477.4800109863281,449.27008056640625
2021-12-30,476.1600036621094,448.02801513671875
2021-12-31,474.9599914550781,446.8989562988281
2022-01-03,477.7099914550781,449.4864501953125
2022-01-04,477.54998779296875,449.3359069824219
2022-01-05,468.3800048828125,440.7077331542969
2022-01-06,467.94000244140625,440.2937316894531
2022-01-07,466.0899963378906,438.5530090332031
2022-01-10,465.510009765625,438.0072326660156
2022-01-11,469.75,441.9967346191406
2022-01-12,471.0199890136719,443.191650390625
2022-01-13,464.5299987792969,437.08514404296875
2022-01-14,464.7200012207031,437.2639465332031
2022-01-18,456.489990234375,429.5201110839844
2022-01-19,451.75,425.0601806640625
2022-01-20,446.75,420.35565185546875
2022-01-21,437.9800109863281,412.1037902832031
2022-01-24,439.8399963378906,413.8539123535156
2022-01-25,434.4700012207031,408.80108642578125
2022-01-26,433.3800048828125,407.7755432128906
2022-01-27,431.239990234375,405.761962890625
2022-01-28,441.95001220703125,415.8392028808594
2022-01-31,449.9100036621094,423.32891845703125
2022-02-01,452.95001220703125,426.1893310546875
2022-02-02,457.3500061035156,430.32928466796875
2022-02-03,446.6000061035156,420.2144470214844
2022-02-04,448.70001220703125,422.19049072265625
2022-02-07,447.260009765625,420.83551025390625
2022-02-08,450.94000244140625,424.298095703125
2022-02-09,457.5400085449219,430.50811767578125
2022-02-10,449.32000732421875,422.7738037109375
2022-02-11,440.4599914550781,414.437255859375
2022-02-14,439.0199890136719,413.0823059082031
2022-02-15,446.1000061035156,419.7440185546875
2022-02-16,446.6000061035156,420.2144470214844
2022-02-17,437.05999755859375,411.2381286621094
2022-02-18,434.2300109863281,408.5752868652344
2022-02-22,429.57000732421875,404.1905517578125
2022-02-23,421.95001220703125,397.0208435058594
2022-02-24,428.29998779296875,402.99566650390625
2022-02-25,437.75,411.8873291015625
2022-02-28,436.6300048828125,410.8335266113281
2022-03-01,429.9800109863281,404.5763854980469
2022-03-02,437.8900146484375,412.01898193359375
2022-03-03,435.7099914550781,409.96783447265625
2022-03-04,432.1700134277344,406.636962890625
2022-03-07,419.42999267578125,394.64971923828125
2022-03-08,416.25,391.6575622558594
2022-03-09,427.4100036621094,402.15826416015625
2022-03-10,425.4800109863281,400.3421936035156
2022-03-11,420.07000732421875,395.25189208984375
2022-03-14,417.0,392.36322021484375
2022-03-15,426.1700134277344,400.991455078125
2022-03-16,435.6199951171875,409.8831787109375
2022-03-17,441.07000732421875,415.0111999511719
2022-03-18,444.5199890136719,419.5567321777344
2022-03-21,444.3900146484375,419.4340515136719
2022-03-22,449.5899963378906,424.3419494628906
2022-03-23,443.79998779296875,418.8771667480469
2022-03-24,450.489990234375,425.1914978027344
2022-03-25,452.69000244140625,427.26788330078125
2022-03-28,455.9100036621094,430.3070983886719
2022-03-29,461.54998779296875,435.6303405761719
2022-03-30,458.70001220703125,432.9404296875
2022-03-31,451.6400146484375,426.27685546875
2022-04-01,452.9200134277344,427.4849853515625
2022-04-04,456.79998779296875,431.1470642089844
2022-04-05,451.0299987792969,425.7010498046875
2022-04-06,446.5199890136719,421.4443359375
2022-04-07,448.7699890136719,423.5680236816406
2022-04-08,447.57000732421875,422.4354553222656
2022-04-11,439.9200134277344,415.2150573730469
2022-04-12,438.2900085449219,413.6766357421875
2022-04-13,443.30999755859375,418.4146423339844
2022-04-14,437.7900085449219,413.2047119140625
2022-04-18,437.9700012207031,413.3745422363281
2022-04-19,445.0400085449219,420.0475158691406
2022-04-20,444.7099914550781,419.7359924316406
2022-04-21,438.05999755859375,413.45947265625
2022-04-22,426.0400085449219,402.114501953125
2022-04-25,428.510009765625,404.4457702636719
2022-04-26,416.1000061035156,392.7326965332031
2022-04-27,417.2699890136719,393.8370361328125
2022-04-28,427.80999755859375,403.78509521484375
2022-04-29,412.0,388.863037109375
2022-05-02,414.4800109863281,391.2037353515625
